id,NAME,house_rules,host id,host name,Construction year,calculated host listings count,host_identity_verified,neighbourhood,neighbourhood group,country code,country,lat,long,room type,price,service fee,minimum nights,availability 365,number of reviews,last_review,review rate number,license,instant_bookable,cancellation_policy,reviews per month
9494511,Cozy Room in Large Home!,"All guests are expected to be respectful and mindful of shared spaces, including bathroom, kitchen, and TV room. This includes cleaning up after you and your group in all shared areas. Absolutely no smoking. Guests arriving or returning after 10:00pm must maintain a courteous volume in consideration of other guests. Pets are welcome! If you have a pet and use the backyard, please clean up after your pet.",15583990,Natalia,2014/5/15,4,t,Dorchester,Dorchester,US,United States,42.28880694,-71.06140756,Private room,$59.00 ,$25.00 ,1,349,29,2016/8/30,9,,f,strict,2.98
7449448,Visit Boston 30 min from Downtown,"No drinking, no smoking, no parties, no pets, no drugs, no girlfriends or boyfriends moving in. Looking for a quiet, studious, clean person who is looking for a comfortable and affordable place to stay during the school year.  House is open to mix sex. No children please.",38701026,Frederique,2015/7/16,3,t,Dorchester,Dorchester,US,United States,42.28664049,-71.08803895,Private room,$45.00 ,$10.00 ,2,347,13,2016/8/7,10,,f,moderate,0.97
14918425,"Spacious 3BR Boston apt, walk to train, rest&bars",- There is no smoking allowed or parties. Please be respectful and remember to lock doors and dispose of all trash/food.,963111,Elizabeth,2011/8/12,2,f,Dorchester,Dorchester,US,United States,42.30232768,-71.06769753,Entire home/apt,$160.00 ,$75.00 ,1,342,0,,,,f,flexible,
533152,The Penthouse | 2BR 1BA | 4th Floor,,71783,Lance,2010/1/19,10,t,Dorchester,Dorchester,US,United States,42.32188941,-71.06182927,Entire home/apt,$125.00 ,$150.00 ,2,306,12,2016/7/25,9,,f,strict,0.41
3415434,"Umass, MGH, City,BCEC,Longwood 2B","No smoking or drinking in the apt. Lock out will be $50. late check in after 9 pm and before 9 a.m. is $50. Respect yourself, respect other, clean up after yourself. Thank you",16442921,Orchid,2014/6/5,18,t,Dorchester,Dorchester,US,United States,42.3204288,-71.05225173,Private room,$63.00 ,$50.00 ,4,356,8,2015/10/2,9,,f,strict,0.33
4431210,"Umass, MGH, City,BCEC,Longwood 3B","Respect yourself, respect others, clean up after yourself. No smoking/drinking in apt. Late in check in after 9 P.M. or before 9A.m. is $50, lock out is $50. Thank you",16442921,Orchid,2014/6/5,18,t,Dorchester,Dorchester,US,United States,42.31803419,-71.05451145,Private room,$49.00 ,$49.00 ,3,356,5,2016/6/8,8,,f,strict,0.22
826706,Private Room in Spacious Apartment3,"This is a non-smoking residence.  There is light housekeeping (biweekly changing of linens, removal of kitchen trash) but guests are expected to clean up after themselves and keep the area tidy, including removing hair from bathtub and sink and washing dishes right away.  Remove shoes in the apartment. Slippers are OK. Turn off lights when exiting a room or hallway. Guests are not permitted without prior authorization. Overnight guests are not allowed.  Be courteous to others in the household.  Additional rules will be in the house manual, available upon arrival. ",1997048,ToRena,2012/3/23,5,t,Dorchester,Dorchester,US,United States,42.29996396,-71.08060444,Private room,$72.00 ,$25.00 ,3,256,7,2015/9/29,7,,f,moderate,0.18
3628320,Sunny Two Bedroom Condo,"(1) Please leave your shoes in the foyer (2) No smoking (3) No drugs (4) In consideration of the neighbors in the building, no loud music or parties (5) Only guests registered as part of the Airbnb booking may enter the apartment, unless prior arrangements are made with me before you make your booking (6) Guests are responsible for cleaning up after themselves in the kitchen",2863349,Michael,2012/7/7,3,t,Dorchester,Dorchester,US,United States,42.29745365,-71.05850363,Entire home/apt,$130.00 ,$50.00 ,1,274,12,2016/9/5,9,,f,flexible,0.48
14900236,"A private, quiet space",Make yourself at home. We are 420 friendly,91521392,Joseph,2016/8/23,2,t,Dorchester,Dorchester,US,United States,42.29728861,-71.05654508,Private room,$80.00 ,,1,364,0,,,,f,flexible,
14127153,Transit Accessible Private Room With Airbed!,"- - NO PETS!  NO SMOKING ON PREMISES!  NO PARTY! No ""DRUGS""! - Keep the Place Clean at All Times! - Do Not Ask the ""Neighbors"" for anything.  Ask Me!-  - No Neighbors Interaction! - No ""Drugs"" Please!!! - No Noise! A printed house rule will be provided. Please be respectful to others when all rooms are booked.  10 AM Check-out and Check-in is between 12PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Stockton St.  It Is 2 Streets Away.  It Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",16186589,Marie,2014/5/30,22,f,Dorchester,Dorchester,US,United States,42.2829924,-71.07393181,Private room,$31.00 ,$50.00 ,10,341,1,2016/9/1,10,,f,moderate,1
10068240,Spacious Room on Top Floor!,"All guests are expected to be respectful and mindful of shared spaces, including bathroom, kitchen, and TV room. This includes cleaning up after you and your group in all shared areas. Guests arriving or returning after 10:00pm must maintain a courteous volume in consideration of other guests. If you have a pet and use the backyard, please clean up after your pet.",15583990,Natalia,2014/5/15,4,t,Dorchester,Dorchester,US,United States,42.28971393,-71.0614035,Private room,$67.00 ,$40.00 ,1,355,33,2016/9/2,9,,f,strict,3.96
13098572,Spacious and cozy,,72753989,Donnie,2016/5/18,1,f,Dorchester,Dorchester,US,United States,42.310428,-71.07530388,Entire home/apt,$129.00 ,,1,364,2,2016/7/21,6,,f,flexible,0.56
400067,Private Room in Spacious Apartment1,"This is a non-smoking residence.  There is light housekeeping (washing of linens (biweekly), towels, removal of kitchen trash) but guests are expected to clean up after themselves and keep the area tidy, including removing hair from the bathtub and sink and washing dishes right away.  Remove shoes in the apartment. Slippers are OK. Turn off lights when exiting a room or hallway. Guests are not permitted without prior authorization. Overnight guests are not allowed.  Be courteous to others in the household.  Additional rules will be in the house manual, available upon arrival. ",1997048,ToRena,2012/3/23,5,t,Dorchester,Dorchester,US,United States,42.30088321,-71.08189711,Private room,$56.00 ,$25.00 ,3,248,20,2015/11/17,8,,f,moderate,0.51
3250847,Cozy room #1 at nice apt. in Boston,"1. This apartment is for residential purpose only. No any commercial or other non-residential activities are allowed.  2. Keep quiet and clean in the apartment.  3. No guest is allowed to stay after 9:00 p.m. and before 8:30 a.m. Anyone who keeps his/her guest overnight without permission from the host will lose the reservation and should move out immediately.  4. No party in the apartment.  5. No smoking inside of the house.  6. No pets, please. 7. You need to share housing duty if staying over 5 days.",886871,Nathan,2011/7/28,4,t,Dorchester,Dorchester,US,United States,42.31725532,-71.05385501,Private room,$70.00 ,$20.00 ,2,332,4,2016/3/20,8,,f,moderate,0.15
530983,The Grand View | 4 BR 2BA | Home,,71783,Lance,2010/1/19,10,t,Dorchester,Dorchester,US,United States,42.31418505,-71.06000715,Entire home/apt,$175.00 ,$200.00 ,2,17,19,2016/8/18,9,,f,strict,0.41
4447430,Beautiful 3BR Townhouse w/ Garage,"We do not tolerate ""partying"" in the house.  We want families, couples, and generally guests that are low maintenance and low-key.   Also, please ""pick up"" after yourself a bit before you leave...make yo momma proud :)",21093140,Paul And Lauren,2014/9/8,1,t,Dorchester,Dorchester,US,United States,42.31057857,-71.05507123,Entire home/apt,$300.00 ,$125.00 ,3,279,18,2016/7/19,10,,f,moderate,0.81
531552,The Shawmut | 2BR 1BA | 1st Floor,,71783,Lance,2010/1/19,10,t,Dorchester,Dorchester,US,United States,42.28981312,-71.05900456,Entire home/apt,$125.00 ,$150.00 ,2,322,11,2016/8/4,9,,f,strict,0.22
13313124,Bohemian bedroom 5 min walk to redline Ashmont T,,848964,Carissa,2011/7/21,3,t,Dorchester,Dorchester,US,United States,42.28429057,-71.06829088,Private room,$80.00 ,,1,117,2,2016/8/24,7,,f,flexible,0.67
14539326,Andrew Sq Room Close to T&Shops 2,,18479599,Agnieszka,2014/7/20,22,f,Dorchester,Dorchester,US,United States,42.32457013,-71.05838331,Private room,$100.00 ,$85.00 ,2,344,0,,,,f,strict,
11759332,Near T Private Room,"NO PETS!  NO SMOKING ON PREMISES!  NO PARTY! A printed house rule will be provided. Please be respectful to others when all rooms are booked. 10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",16186589,Marie,2014/5/30,22,f,Dorchester,Dorchester,US,United States,42.29072925,-71.0645636,Private room,$65.00 ,$50.00 ,3,340,0,,,,f,moderate,
3250739,"Umass,City,MGH,Longwood(BI,BWH)(D)","Respect yourself, respect others, clean up after yourself. No smoking or drinking in the apt. Late check in after 9 p.m. and before 9 A.m. is $50, lock out is $50. Thank you",16442921,Orchid,2014/6/5,18,t,Dorchester,Dorchester,US,United States,42.31797689,-71.05501438,Private room,$65.00 ,$49.00 ,4,365,16,2016/7/2,8,,f,strict,0.6
14632821,Single Room for Rent Close to JFK/UMass Train Stop,,52562048,Zipporah,2015/12/28,1,t,Dorchester,Dorchester,US,United States,42.31799209,-71.05715974,Private room,$72.00 ,$25.00 ,2,347,4,2016/9/5,9,,f,strict,4
6887926,"Umass,MGH,Harvard,MIT,Longwood A3","Respect yourself respect others please clean up after yourself. NO smoking, drinking or partying . Lock out is $50 , late check in after 9 Pm and early check in before 9 A.M. is $50, pay upon arrival.",16442921,Orchid,2014/6/5,18,t,Dorchester,Dorchester,US,United States,42.31949173,-71.05423388,Private room,$68.00 ,$45.00 ,1,334,3,2015/8/24,3,,f,strict,0.21
2000797,Sea view nr metro& Boston center  ,"Guests who use kitchen must wash their dishes (or put them in dishwasher) and wipe stove and counters after eating, in courtesy to other guests.   No smoking inside or behind the house; smoking is permitted only in smoking area in front of house.  To maintain quiet on floors with bedrooms, please use headphones to listen to music/videos or when making (SENSITIVE CONTENTS HIDDEN) calls in bedrooms, and keep hallways conversations quiet and short. ",9898255,Jessica,2013/11/9,4,t,Dorchester,Dorchester,US,United States,42.31489519,-71.06119371,Private room,$70.00 ,$10.00 ,2,329,59,2016/8/3,9,,f,moderate,2.21
579605,The Mayhew | 2BR 1BA | 3rd Floor,,71783,Lance,2010/1/19,10,t,Dorchester,Dorchester,US,United States,42.32280314,-71.06184461,Entire home/apt,$125.00 ,$150.00 ,2,326,10,2016/8/10,9,,f,strict,0.2
11966297,"2 Bed/ 2 Bath Condo, Boston MA","No pets, No Smoking, Smoking allowed on deck",63588471,Stacy,2016/3/19,1,f,Dorchester,Dorchester,US,United States,42.32245256,-71.05807981,Entire home/apt,$150.00 ,,1,7,8,2016/8/11,9,,f,moderate,1.85
6870485,A cozy room close to Downtown Bosto,No smoking at all. Keep the room and apartment clean. Keep quiet and no party after 9:30 p.m.  This room is available to people who plan to stay 3 weeks at least. It is $45 per night if you stay over one month. It is $50 if you stay less than 3 weeks.  You need to share house cleaning duty with other guests if you stay 3 weeks.,886871,Nathan,2011/7/28,4,t,Dorchester,Dorchester,US,United States,42.31873349,-71.0536317,Private room,$65.00 ,$25.00 ,1,248,7,2016/7/12,9,,f,flexible,0.47
4216208,2 bedroom close to public transit,,10663539,Laine & Nam,2013/12/16,1,f,Dorchester,Dorchester,US,United States,42.28090262,-71.08174417,Entire home/apt,$89.00 ,$50.00 ,3,136,40,2016/8/22,9,,f,moderate,2.37
3052935,Cozy room #3 at nice apt. in Boston,This apartment is for residential purpose. No any commercial or other non-residential activities are allowed.  Keep quiet and clean in the apartment.  No guest is allowed to stay after 9:00 p.m. and before 8:30 a.m. Anyone who keeps his/her guest overnight without permission from the host will lose the reservation and should move out immediately.  No party in the apartment. You need to share housing duty if staying over 5 days.,886871,Nathan,2011/7/28,4,t,Dorchester,Dorchester,US,United States,42.31868652,-71.05484341,Private room,$70.00 ,$20.00 ,2,338,13,2016/8/11,7,,f,moderate,0.52
8886703,2Beautiful Philadelphia Style Home!,"Please treat our house as you would treat your own (assuming that it is good).  Please clean up after yourself.  Kindly remove your shoes by the door, slippers are welcome (if they have not been treading the outdoors).  If you use the kitchen, please wipe down the stove and counter-tops and clean the dishes in the sink to prevent critters from visiting you at night.  Laundry is available free of charge just next to the kitchen, we have a washer and dryer.  Clean bedding will be provided for you when you check in, and cleaned after you check out.   We will not be responsible for personal accidents or sickness, we would ask you to clean up after yourself.  If you plan a lengthy stay, we can wash your sheets once a week.  If you'd like additional washing, please wash your sheets along with your other laundry.  A key will be provided to you for your bedroom should you want to lock anything up.",5163862,Natalie & Kwame,2013/2/20,2,t,Dorchester,Dorchester,US,United States,42.28253505,-71.08625683,Private room,$52.00 ,$15.00 ,1,346,12,2016/8/27,9,,f,moderate,1.11
9685085,Room with AirBed Near T!,"NO PETS!  NO SMOKING ON PREMISES! NO PARTY! A printed house rule will be provided. Please be respectful to others when all rooms are booked. 10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",16186589,Marie,2014/5/30,22,f,Dorchester,Dorchester,US,United States,42.28851074,-71.06963439,Private room,$38.00 ,$50.00 ,10,353,3,2016/6/9,10,,f,moderate,0.7
12343588,"Cozy 3 Bedroom, 1 Bath, 1st Floor","No smoking in house. No Pets No parties or hosting events. No recreational drugs. Please clean up after yourself. Please take off shoes and leave them in the shoe cabinet before entering the apartment. Guests may be asked to leave Immediately if partying, hosting events, or bringing pets.",66645251,Mary,2016/4/10,1,t,Dorchester,Dorchester,US,United States,42.29866325,-71.06087746,Entire home/apt,$165.00 ,$65.00 ,1,277,30,2016/9/3,10,,f,moderate,6.67
3945704,"Super quiet, minutes from Downtown!","* If you are booking a room, you must be the person staying in room. DO NOT book a room for somebody else!* *ALSO, please only book if you have a face photo in your profile!* This is a residential building, with professionals living throughout. Being respectful is a must! Loud music, smoking and pets are not allowed in the building. Also, only guests listed on the booking are allowed in the house. Strangers, friends or family members are not allowed inside the house. For your safety, and mine. :) Lost keys will result in a $50 fee to replace the locks in the house.",20447366,Jason,2014/8/23,2,t,Dorchester,Dorchester,US,United States,42.32594687,-71.05921761,Private room,$80.00 ,,1,307,95,2016/9/5,10,,t,moderate,3.91
12657537,A Very Large Room,,18479599,Agnieszka,2014/7/20,22,f,Dorchester,Dorchester,US,United States,42.32577478,-71.058066,Private room,$135.00 ,$100.00 ,1,360,0,,,,f,moderate,
13767907,Clean Spacious 1 BR Near T Station,,80766156,Yizuo,2016/6/29,1,f,Dorchester,Dorchester,US,United States,42.32124293,-71.04362265,Private room,$60.00 ,$10.00 ,4,0,11,2016/8/20,8,,t,moderate,4.93
9383459,Urban 1850s farmhouse,No cigarette smoking inside the house. Happy to have you on the porch or yard.  420 friendly.,48679868,Eliza,2015/11/10,1,t,Dorchester,Dorchester,US,United States,42.31486481,-71.06565961,Private room,$35.00 ,,3,160,41,2016/8/29,10,,f,flexible,4.27
14822087,Best futon in town!,"1. Please feel welcome to use our kitchen, bathroom or any other common area but we don allow guest to go in our bedroom. 2. Keep the apartment clean/clean up after yourself 3. We have a dog and a cat, so please have this in mind before staying with us. 4. Respect our pets.",33659711,Dennise,2015/5/18,1,f,Dorchester,Dorchester,US,United States,42.30843742,-71.0610474,Shared room,$44.00 ,,1,353,0,,,,f,flexible,
13374617,Private Bdr4 with Airbed,"- NO PETS!  NO SMOKING ON PREMISES!  NO PARTY! No ""DRUGS""! - Keep the Place Clean at All Times! - Do Not Ask the ""Neighbors"" for anything.  Ask Me!-  - No Neighbors Interaction! - No ""Drugs"" Please!!! - No Noise! A printed house rule will be provided. Please be respectful to others when all rooms are booked.  10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Stockton St.  It Is 2 Streets Away.  It Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",16186589,Marie,2014/5/30,22,f,Dorchester,Dorchester,US,United States,42.28272513,-71.07511892,Private room,$31.00 ,$50.00 ,10,256,3,2016/9/1,8,,f,moderate,2.37
4527029,"Umass,City, BECE, MGH, Longwood 16s","Respect yourself, respect other, clean up after yourself. No smoking/drinking. Late check in after 9 pm or before 9 am is $50. Lock out is $50 Thank you",16442921,Orchid,2014/6/5,18,t,Dorchester,Dorchester,US,United States,42.31226914,-71.05800591,Private room,$46.00 ,$49.00 ,5,359,7,2015/9/21,8,,f,moderate,0.42
14093943,Pied-a'-terre - near everything,"We expect guests to make themselves at home in the condo but treat it with respect and care.  This is not a party pad but we want you to enjoy yourself while here.  Absolutely no smoking/candles/incense in apartment.  There is a back deck that you have exclusive use of during your stay.  Pets must be crated when left in apt on own.  For relief Please walk pet in the neighborhood, not in the yard. Maximum 4 guests.  We live next door.",2565039,Theresa & Todd,2012/6/6,2,f,Dorchester,Dorchester,US,United States,42.28155957,-71.06288767,Entire home/apt,$95.00 ,$75.00 ,7,78,1,2016/8/29,4,,f,strict,1
7476936,Harbor Point onthe Bay-UMass Boston,The only rule is please clean up after yourself if you eat in the living room or the bedroom.,5366301,Monther,2013/3/7,1,t,Dorchester,Dorchester,US,United States,42.31676005,-71.04105591,Private room,$100.00 ,$50.00 ,1,0,3,2015/8/31,9,,t,moderate,0.23
1332786,"Cozy Sunporch, Quick Downtown","We have ample off-street parking but if you have a car let us know and we will be in touch with you about parking. Please be careful not to drive or walk in the driveway for 233 Savin Hill Avenue. Check in time is 2 PM, check out time is 10 AM.  Guests who arrive early can drop off their luggage after 10 AM. We are unable to accommodate arrivals earlier than 10 AM.  Guests who need to stay after the check out time are welcome to use the common area on the first floor for luggage storage. NO SMOKING in the house or anywhere on the property. No Pets.",6608084,CarneyFamily,2013/5/27,7,t,Dorchester,Dorchester,US,United States,42.30921908,-71.04564116,Private room,$47.00 ,$25.00 ,1,183,108,2016/9/1,10,,t,flexible,2.82
4350898,10 Minutes to Dowtown! Modern New Bedroom,"- Shared apartment-please be mindful that there are two other occupied bedrooms so please keep noise level down and within reasonable time, and clean up after yourself.",7447494,Kathryn,2013/7/12,2,t,Dorchester,Dorchester,US,United States,42.32810032,-71.06174181,Private room,$99.00 ,$25.00 ,2,342,2,2016/8/31,10,,f,flexible,2
14040282,Spacious Bedroom at Family Home,Please make sure the front house doors are locked when leaving. Please return keys to lock box upon check-out. Please limit use of the 2nd floor resident's bathroom to nighttime breaks only. The back areas of house are being renovated and are off-limits.,54749443,Thanh&Curt,2016/1/15,3,t,Dorchester,Dorchester,US,United States,42.29855671,-71.06806817,Private room,$96.00 ,,4,171,6,2016/8/27,9,,f,moderate,6
3953472,2 Bedroom Condo near the Red Line,"We ask that you treat everything here with care, as it is our home. NO SMOKING IS ALLOWED IN THE HOUSE OR ANYWHERE ON OUR PROPERTY.  If anything is damaged please let us know immediately.",8202984,Nathan And Kathryn,2013/8/16,1,t,Dorchester,Dorchester,US,United States,42.29160795,-71.06134784,Entire home/apt,$144.00 ,$30.00 ,4,19,12,2016/5/8,10,,f,strict,0.51
18711,The Dorset | 3BR 1BA | 1st Floor,"This property is a quiet, family-friendly living space. Pricing includes required City of Boston excise tax of 14.45%",71783,Lance,2010/1/19,10,t,Dorchester,Dorchester,US,United States,42.32328571,-71.06210287,Entire home/apt,$126.00 ,$175.00 ,6,337,17,2015/5/19,9,,f,strict,0.22
1544702,Mary's Ocean View Metro Downtown,"We have ample off-street parking but if you have a car let us know and we will be in touch with you about parking. Please be careful not to drive or walk in the driveway for 233 Savin Hill Avenue. Check in time is 2 PM, check out time is 10 AM.  Guests who arrive early can drop off their luggage after 10 AM. We are unable to accommodate arrivals earlier than 10 AM.  Guests who need to stay after the check out time are welcome to use the common area on the first floor for luggage storage. NO SMOKING in the house or anywhere on the property. No Pets.",6608084,CarneyFamily,2013/5/27,7,t,Dorchester,Dorchester,US,United States,42.30944862,-71.04554952,Private room,$77.00 ,$25.00 ,1,269,222,2016/9/4,10,,t,flexible,6.09
315982,"Charming, Cozy 2 br Townhouse","Check-in is 2:00 pm, and checkout 11:00 am. You may bring bags in before check in time or leave it to pick up later. Let me know to arrange it. After reservation please send me your arrival and departure time for logistics NO shoes inside Keep the volume low before 8am and after 11pm No laundry after  before 9am and after 8pm No dishes unwashed  Turn off the lights and AC when you leave the house Trash out from the house before you leave ( BLUE BOX recycling, gray one for food) Please respect this rules and you get the full refund of security deposit",119019,Hermina,2010/5/5,11,t,Dorchester,Dorchester,US,United States,42.29928984,-71.05996995,Entire home/apt,$165.00 ,$110.00 ,1,132,84,2016/8/11,9,,f,strict,1.53
561769,The Sky View | 2BR 1BA | 3rd Floor,,71783,Lance,2010/1/19,10,t,Dorchester,Dorchester,US,United States,42.31323994,-71.06241647,Entire home/apt,$142.00 ,$150.00 ,2,38,4,2016/7/29,9,,f,strict,0.08
12344014,Sun-Drenched Loft,,1570388,Kayt,2012/1/5,1,f,Dorchester,Dorchester,US,United States,42.31648145,-71.06502548,Entire home/apt,$175.00 ,$25.00 ,2,0,3,2016/6/5,9,,f,flexible,0.86
7071883,Spacious 2 bed w parking available,"The golden rule is my mantra- treat others (and their homes) as you'd like to be treated. This is a three unit building, please be respectful of neighbors and observe quiet hours between midnight and 6 a.m.  No smoking or pets permitted.",4609373,Tania,2013/1/6,1,t,Dorchester,Dorchester,US,United States,42.31137052,-71.05185432,Entire home/apt,$195.00 ,$75.00 ,2,86,15,2016/8/15,10,,f,moderate,1.04
4494419,"Umass, city,MGH,BCEC,Longwood 16E",,16442921,Orchid,2014/6/5,18,t,Dorchester,Dorchester,US,United States,42.31317862,-71.05637455,Private room,$59.00 ,$49.00 ,3,311,2,2015/9/29,6,,f,strict,0.09
3166256,Welcome to Shangri la,I do not allow guests with pets. Smoking is allowed on the patio or outdoors. Please be kind to the environment and recycle. Also turn  all unnecessary lights off when not in use. All beds need to be stripped upon departure. Sanitary napkins need to be disposed of properly (taken outside to the trash) not in the bathroom garbage. The suite has a separate sitting area with leather couch not to be used as second bedroom.  Guest must have a mobile device which makes and receives calls and or text messages.,16059043,Veronika,2014/5/27,1,f,Dorchester,Dorchester,US,United States,42.32598026,-71.06134196,Entire home/apt,$135.00 ,,3,285,102,2016/8/24,10,,f,strict,3.74
13242393,Renovated House near Subway/Rail Everything New,"Unlike most other Airbnb listings, what we do here is long-term rentals by the year, or by the semester and we can welcome compatible short-term guests. We try to keep the atmosphere conducive to studying and resting and a couple of house-rules are in place to this end.  1. No smoking on the premises.  2. No loud music or TV etc.  3. Only for one person (no couples, no visitors). We seldom have visitors, let alone overnight guests. We know this will be a major turn-off to many people, but we believe we can find a like-minded roommate who can have fun outside the house.  4. If you re not sure about your check-out date, you can reserve the minimum days and extend your stay at a discounted rate.  5. Check-in time is flexible, but it has to be coordinated at least 24 hours ahead. On arrival, a short registration process with a picture ID is needed in exchange for keys and wifi access.  6. Inside the apartment, we take off our outside shoes. So if you bring your own flip-flops, slippers or",18517776,Huggy,2014/7/21,17,t,Dorchester,Dorchester,US,United States,42.30437279,-71.07193226,Private room,$39.00 ,$50.00 ,30,340,1,2016/6/30,10,,f,strict,0.43
2871079,Minutes to ocean or city,No smoking allowed inside or on the property.  Pets not allowed without prior discussion/approval.  ,14674644,Rob,2014/4/24,1,t,Dorchester,Dorchester,US,United States,42.31945991,-71.0563988,Entire home/apt,$250.00 ,,1,248,0,,,,f,moderate,
13979354,"Private Room #2, Free Parking!",,34532779,Christian,2015/5/29,2,t,Dorchester,Dorchester,US,United States,42.32075915,-71.06861134,Private room,$88.00 ,$9.00 ,1,357,14,2016/9/1,9,,t,flexible,7.92
10268223,Looking for sublet in January only,,52796234,Paul-Eirik,2015/12/30,1,f,Dorchester,Dorchester,US,United States,42.31792175,-71.05345528,Private room,$60.00 ,,1,248,2,2016/1/17,10,,f,flexible,0.25
3641545,Special Circumstances Extra Room(s),,6608084,CarneyFamily,2013/5/27,7,t,Dorchester,Dorchester,US,United States,42.30804199,-71.04788235,Private room,$68.00 ,$20.00 ,1,0,5,2016/2/11,10,,f,flexible,0.22
839265,Private Room in Spacious Apartment2,"This is a non-smoking residence.  There is light housekeeping (biweekly changing of linens, removal of kitchen trash) but guests are expected to clean up after themselves and keep the area tidy, including removing hair from bathtub and sink and washing dishes right away.  Remove shoes in the apartment. Slippers are OK. Turn off lights when exiting a room or hallway. Guests are not permitted without prior authorization. Overnight guests are not allowed.  Be courteous to others in the household.  Additional rules will be in the house manual, available upon arrival. ",1997048,ToRena,2012/3/23,5,t,Dorchester,Dorchester,US,United States,42.2982235,-71.07621396,Private room,$56.00 ,$25.00 ,3,321,16,2016/1/11,9,,f,moderate,0.36
232990,Comfort in Historic Melville Park 3,,847253,Susan,2011/7/21,3,t,Dorchester,Dorchester,US,United States,42.29480477,-71.06813884,Private room,$79.00 ,$40.00 ,2,291,55,2016/6/20,9,,t,strict,0.9
1584362,Grace's Harborview Fast T Downtown,"We have ample off-street parking but if you have a car let us know and we will be in touch with you about parking. Please be careful not to drive or walk in the driveway for 233 Savin Hill Avenue. Check in time is 2 PM, check out time is 10 AM.  Guests who arrive early can drop off their luggage after 10 AM. We are unable to accommodate arrivals earlier than 10 AM.  Guests who need to stay after the check out time are welcome to use the common area on the first floor for luggage storage. NO SMOKING in the house or anywhere on the property. No Pets.",6608084,CarneyFamily,2013/5/27,7,t,Dorchester,Dorchester,US,United States,42.31050176,-71.04811586,Private room,$63.00 ,$25.00 ,1,258,232,2016/9/2,10,,t,flexible,6.48
4503393,"Umass, City, MGH, BCEC, Longwood 2E","No smoking or drinking in the apt. Lock out will be $50. late check in after 9 pm and before 9 a.m. is $50. Respect yourself, respect other, clean up after yourself. Thank you",16442921,Orchid,2014/6/5,18,t,Dorchester,Dorchester,US,United States,42.31812609,-71.05451533,Private room,$55.00 ,$50.00 ,3,365,3,2015/7/13,5,,f,strict,0.13
1821633,Queen Size Four Poster Bed,,7799789,Bruce,2013/7/29,3,t,Dorchester,Dorchester,US,United States,42.30957665,-71.0479234,Private room,$100.00 ,,1,327,123,2016/9/6,10,,f,flexible,3.53
4934600,Newly Renovated Studio,"?No Smoking in any part of the property ?Please do not leave any trash outside, please leave trash in bag inside the unit ?Do not flush ANYTHING down toilet except toilet paper ?Please maintain a reasonable volume ?Please respect the property ?No large parties ?No more than 4 guests ?Please ask before accessing bar ?Do not purchase anything on cable ?Please do not leave exterior doors open so that we can keep out insects and pests",25424192,Yonatan,2014/12/31,3,t,Dorchester,Dorchester,US,United States,42.29536597,-71.05958006,Entire home/apt,$150.00 ,$50.00 ,2,315,64,2016/9/4,9,,f,moderate,4.92
3394437,Beautiful Single-Family Boston Home,No smoking in the house or on the decks. Please do not leave cigarette butts on the property. Two-night minimum stay.,16912440,Meaghan,2014/6/17,1,f,Dorchester,Dorchester,US,United States,42.31395525,-71.06142191,Entire home/apt,$300.00 ,$75.00 ,2,207,14,2016/8/14,9,,f,moderate,0.56
533114,The Sawyer | 2BR 2.5BA | 1st Floor,,71783,Lance,2010/1/19,10,t,Dorchester,Dorchester,US,United States,42.31167122,-71.06168215,Entire home/apt,$168.00 ,$175.00 ,2,313,8,2016/8/17,9,,f,strict,0.16
